block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
23365006,2022-01-05 08:30:32,SWAP,0x845f08851564f9c89307bdef2825cf8389e022312cec6d1380edc6f29202f033,67,279,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-78870620,20712855343129035,1681436719875710682,0,1283611220489933956735933342061801,193866.0,,,,
23365018,2022-01-05 08:30:56,SWAP,0x110e8b10bbbaf7eafe0d69d3b74fc400acd5d29327c01414e0f8e82ab98263f9,24,198,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-43240879,11355852581443811,1681436719875710682,0,1283611755302497233113416904574491,193866.0,,,,
23365022,2022-01-05 08:31:04,SWAP,0xeb27ed1ebfdbf028c9e4de1b7812ea1458e22515ef6161092ec949e2c2ac18e5,77,291,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-4811843693,1263738024546193185,1681436719875710682,0,1283671272011381053825248315146887,193867.0,,,,
23365028,2022-01-05 08:31:16,SWAP,0xf3a7cd85d0a0ce042a39725464cd85d12d80dc1bc028d0d4acfc5d87c3e0fb16,150,361,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x35982287d6180e90ebbc9be1b3a2326515ca0090,1223429294,-321000000000000000,1681436719875710682,0,1283656146708200474560877078484664,193867.0,,,,
23365034,2022-01-05 08:31:28,SWAP,0xf30df576c48768d7a3bbd7e7f9b2bec126a16a0611a596580f250aa7d525e062,65,273,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5e0bd50345356fdd6f3bdb7398d80e027975ddf3,-88189541,23161831521228227,1681436719875710682,0,1283657237532372169533813313853870,193867.0,,,,
23365035,2022-01-05 08:31:30,SWAP,0x6ef1d1d898ad2e33d7950884c6e00f49be00db36d511ff3a76d1da8a627ff3ba,110,380,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,-380752027,100000000000000000,1681436719875710682,0,1283661947108860951145881554054459,193867.0,,,,
23365039,2022-01-05 08:31:38,SWAP,0x3fca8e1729967013eff45952ddc6e37a965fd05dd31d3924aae55adb0f4240b5,2,15,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,330217136,-86640946877108680,1681436719875710682,0,1283657864645965721454264637089016,193867.0,,,,
23365075,2022-01-05 08:32:54,SWAP,0xfd9db9626f3efe9cede41a33a6789accfe2b13fdcf9a16913491314674aad0b8,87,285,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-245198388,64398424797268933,1681436719875710682,0,1283660897539039119339434167446319,193867.0,,,,
23365103,2022-01-05 08:33:50,SWAP,0xc3f012edbe0c56da51e6903916a82c6d3c0df82c0b9edecff9dec157890a4fb5,57,168,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x7ab79b2129e7c2753d52db41858be2868605e5c7,-242819862,63774033157076314,1681436719875710682,0,1283663901025910632795126366123512,193867.0,,,,
23365113,2022-01-05 08:34:10,MINT,0x3fd9af579d2495dfba7dfff71b27cf34876bde4f98aa3a5d7dddea23aedc547d,90,300,301.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,750272311,326904089205564136,1682274419398252542,837699522541860,1283663901025910632795126366123512,193867.0,13091.0,193380.0,194160.0,837699522541860
23365125,2022-01-05 08:34:50,SWAP,0x25854153cc1823d7bf38bc0da403d6aa3d55b5693849c0c481837bff6d99fc38,24,211,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,-6158526991,1617570804926825472,1682274419398252542,0,1283740043825535194110927200276116,193868.0,,,,
23365125,2022-01-05 08:34:50,SWAP,0xf374ad692e45347717380066bb8d5463357d5c7890f7b57cc0927976dc752d44,25,226,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-1328604489,348990402708479318,1682274419398252542,0,1283756471611090787639864611529397,193869.0,,,,
23365126,2022-01-05 08:34:54,SWAP,0x550919e90eae1e8ef69d143f7267c4175081941a8d8d2195ad809529d2559ccc,22,208,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,-6157635657,1617570804926825472,1428525375440421455,0,1283835627328610769870452878678199,193870.0,,,,
23365128,2022-01-05 08:35:02,SWAP,0x4c9f24b0cceb4a17059da34600d8019cfa9ebbf3997678f9c2d81b7979c06fc0,42,248,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-825275726,216810353935885648,1428525375440421455,0,1283847645944106582157921970316180,193870.0,,,,
23365139,2022-01-05 08:35:46,SWAP,0x03a258ae4e8fd1829ef4ceb7f695501805063f0d89998b131a9c74d2d6c2476d,20,163,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-1141928068,300005616766837389,1428525375440421455,0,1283864276386744810055936543933817,193870.0,,,,
23365160,2022-01-05 08:37:10,SWAP,0xf0047245e3e79da23c8e87832b7cfd36747c195078358aff7cacfcdd47e98831,23,174,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6400068489,-1679639406589777408,1682274419398252542,0,1283777838069661150017689561982578,193869.0,,,,
23365179,2022-01-05 08:38:26,SWAP,0x1532feaa26d60a42051688a1322930e4103b7e325664a43921a5801fc80dc5cb,14,113,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,5915985006,-1552407419602054400,1682274419398252542,0,1283704726105340503536283572429863,193868.0,,,,
23365180,2022-01-05 08:38:30,SWAP,0xbf232778bc07c0b500998284963a1185ec926d4f1befdcfec3be995468a23209,10,77,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,7076059440,-1856589120667304704,1682274419398252542,0,1283617288441854507160465539437506,193866.0,,,,
23365181,2022-01-05 08:38:34,SWAP,0xa6c14e3db5b9ba04647abf5b8edb627609250bd9aedd2249a35dd8b9daba4393,15,157,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,5815180357,-1525575219686084864,1682274419398252542,0,1283545440163096123513607102128078,193865.0,,,,
23365188,2022-01-05 08:38:56,SWAP,0x648373fff16dadbc6d818750042cedc1ee25db6418468d12cec996fb2a5c9644,46,300,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,-14278777113,3750000000000000000,1682274419398252542,0,1283721961337762738362617058186085,193868.0,,,,
23365198,2022-01-05 08:39:16,SWAP,0x08a9f1065415da273b721ce16a6b90382f5fd568b029c252e0a7311e1767d3ec,14,51,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,129527814,-33988192336468891,1682274419398252542,0,1283720360634574870208438838738492,193868.0,,,,
23365245,2022-01-05 08:40:50,SWAP,0x4519622e8d6f20e8b6b81995a64d4dfd96c5ea77fbbd4ca1afa2e8143837fa53,2,17,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-146438846,38464120363606676,1682274419398252542,0,1283722171229697297384703726362242,193868.0,,,,
23365258,2022-01-05 08:41:20,SWAP,0x0c426b47fab6c0dd8e86aa25b33499d726e6975a482eb96691c82fdf50489ca9,11,48,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,5790420029,-1519328116115291904,1682274419398252542,0,1283650617163661429763168278213092,193867.0,,,,
23365262,2022-01-05 08:41:28,SWAP,0x2191b517c88d7c78e4e1f2110a31ec6ee4d34857d483030e763ec2fb578107ec,12,116,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,5977130261,-1568140719467245312,1682274419398252542,0,1283576764226034507319025071174353,193866.0,,,,
23365266,2022-01-05 08:41:36,SWAP,0xeced5867a520d080ea4137e7df1d013f6313caee19749e93229e7b0afc9910fc,26,181,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-2998695288,787492827488031990,1682274419398252542,0,1283613833335087766329722626116004,193866.0,,,,
23365276,2022-01-05 08:41:56,SWAP,0x56c4fc303a8f4634d6240674d6f3e60a98c14ee36b8b238635559f15e1753e38,19,83,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-113234083,29737500000000000,1682274419398252542,0,1283615233148002872585475275067543,193866.0,,,,
23365276,2022-01-05 08:41:56,SWAP,0xd792eb1e839706b03f3b6b7a2df25b14cae8838b8d5bd997680452517f8a0f05,56,207,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-76631585,20125000000000000,1682274419398252542,0,1283616180478306916751831628498387,193866.0,,,,
23365293,2022-01-05 08:42:30,SWAP,0x6147169bc463481ec6ce5d69555985d3ac1eb701b957b62db20b111a75d309d2,43,138,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,118118300,-30989223034134642,1682274419398252542,0,1283614721014160979472400379023290,193866.0,,,,
23365341,2022-01-05 08:44:10,SWAP,0x91ca41e910ef53c83658e2c2c846aaba6a4ef0f1b700960311fb6fa46f46a6c1,0,3,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,12182488699,-3195789023684787493,1682274419398252542,0,1283464212577956873976530650756703,193864.0,,,,
23365343,2022-01-05 08:44:14,SWAP,0xa3b5ac1ee2cd1318d614616d617d676fb2942020264fb6735c4d76615a052892,0,3,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,408509162,-107149771807748030,1682274419398252542,0,1283459166267178881403263858255065,193864.0,,,,
23365344,2022-01-05 08:44:16,SWAP,0x7638470be33c7451bcf9ef9eae62491f3197e8fb348773fa0e8ff6c6b071c1a0,0,3,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,10485245496,-2749935581712893120,1682274419398252542,0,1283329655682782288248790063515789,193862.0,,,,
23365346,2022-01-05 08:44:20,SWAP,0xf309057f036b9eff7ae278d2b32cf20ccb4f6d0551c74c1953d6f40298726d85,0,3,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,26964551404,-7069373461756778108,1699263970564159413,0,1282998489328552576208649813026510,193857.0,,,,
23365346,2022-01-05 08:44:20,SWAP,0x9f635cf8a1e7012224e815f19ae1d5bfb1610ea3a723ae00408d219093765ea5,12,134,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,240984678,-63163233347342338,1699263970564159413,0,1282995544343545386184849488454712,193857.0,,,,
23365348,2022-01-05 08:44:24,SWAP,0x1520b0356654139f38ef069b74c7c7b3122cca81c1eb868d16170f9d8319ef82,1,7,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,14333420584,-3756336437057327632,1699263970564159413,0,1282820405201629357546249394119124,193854.0,,,,
23365361,2022-01-05 08:44:50,SWAP,0x4580b5a92baeaf034553e8c626db40dc95f8ee70e91de75e6f7ab0deb9c1b7bb,5,75,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,5000000000,-1310100686073053870,1699263970564159413,0,1282759321772648170870485303470254,193853.0,,,,
23365368,2022-01-05 08:45:04,SWAP,0x828df92d3c39128d6cb601b0946155a168d6b18e66ac698663e0ba506933312c,5,63,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-1700749232,446062500000000000,1699263970564159413,0,1282780109032601473445479959950922,193853.0,,,,
23365372,2022-01-05 08:45:12,SWAP,0xdfe7c741dacd23e833556bb84c776821fefa7f3f50a810e658cea8852772a266,4,29,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,2998874386,-785731088115829538,1699263970564159413,0,1282743474329918356541259890740307,193853.0,,,,
23365374,2022-01-05 08:45:16,SWAP,0xe55d148d0c4f24105611f9f0189ca63d50c85c53227e479e9c1964fcfdde88c9,8,39,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6229553360,-1632053552753246208,1699263970564159413,0,1282667379852338991835484700414054,193852.0,,,,
23365375,2022-01-05 08:45:18,SWAP,0xcd98a205abb5d19b981e8e1536d631eb20c584ae93d6d06465d70c765570ea54,13,88,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,3498676048,-916517989941393649,1699263970564159413,0,1282624647211906313443433869596153,193851.0,,,,
23365376,2022-01-05 08:45:26,SWAP,0x7a779f663630ecd0aae2afaff45c67d4c4ed8fc5bcdb87d2cc245a1b7898c7a1,9,155,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,5384615384,-1410441940422512629,1699263970564159413,0,1282558885373128769652584632296303,193850.0,,,,
23365376,2022-01-05 08:45:26,SWAP,0x333146fe4e5d56628f29bf4459d72d0fe003891425721465eac42313496e332e,11,167,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6035902375,-1580867417823550464,1689879662485047575,0,1282484914417203974645774156902096,193849.0,,,,
23365376,2022-01-05 08:45:26,SWAP,0x5de789477305a06c8c2caec27ebe8c939fc87664c2921a26baa2a4bd631e7e18,32,217,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,3509000000,-918960701607939841,1689879662485047575,0,1282441829948275489359596095342058,193848.0,,,,
23365377,2022-01-05 08:45:30,SWAP,0x0d54b55587d0b0b5ef28acf770178aee88d73197c0928370257fddb78394f1cc,2,13,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,10628740779,-2783149951407637056,1689879662485047575,0,1282311345002189192383805525248599,193846.0,,,,
23365379,2022-01-05 08:45:38,SWAP,0x8896adf4f122d56f803f09c068bef3e701fc5b1f64c8489c42a8dc51b3df3a69,4,91,,0x897a6bbee1f08fd5ca3e698db6645bcf2c85b936,0x7228cc6599676dbf447430833773a9233aa95c88,20492611480,-5364419323222304136,1689879662485047575,0,1282059840060523751615908527462286,193842.0,,,,
23365381,2022-01-05 08:45:46,SWAP,0xebf5467d63aa2a584ee60ecaef432e0fef129f4442116da83b9bfe7ffba2b61f,11,159,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,4230769230,-1107240532065776435,1689879662485047575,0,1282007928297358388321495845570969,193841.0,,,,
23365382,2022-01-05 08:45:50,SWAP,0x3875b2af29176efe4b0263cecb5f68b5da382c0902be6646caa0df7fab30a266,3,44,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6056659246,-1584940707440331776,1689879662485047575,0,1281933620083151054618928524473319,193840.0,,,,
23365383,2022-01-05 08:45:54,SWAP,0x4e38a292ee8768e050d09f7de35ca76f192f5a8878d3def575cc92426498f90e,11,100,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,5000000000,-1308289682275792060,1678917004073466102,0,1281872157069744777202343257640859,193839.0,,,,
23365383,2022-01-05 08:45:54,SWAP,0x8659c5dcc78528d2a6aebd96e250ca7bf996718deaa9ccf954f17fe625d2e30d,14,114,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6262756824,-1638522508094202368,1678917004073466102,0,1281794835125158118571502430775495,193838.0,,,,
23365383,2022-01-05 08:45:54,SWAP,0x5fbad590d90f9f857ade9a346cefacb34f6e2e0f859ad2063f2d0b1ba9a5aeea,30,254,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,2146690538,-561592278850013204,1678917004073466102,0,1281768333562408124567233005975633,193838.0,,,,
23365387,2022-01-05 08:46:08,SWAP,0x94439553045d7dca683de79dfafbf19770f916575f25b5f2ccd7bda99b9c610b,0,3,,0xe592427a0aece92de3edee1f18e0157c05861564,0x8b26320912935111300ddaeec15ea9a182ff6f1a,7234531346,-1892443185573987324,1678917004073466102,0,1281679029090601662881896697810531,193836.0,,,,
23365387,2022-01-05 08:46:08,SWAP,0x7d44809e2db5bb124957a70f1d3dadbd9443cd0858f2b1428a675aff297e987e,57,267,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6263465960,-1638214301690573312,1678917004073466102,0,1281601721690287875044666372262936,193835.0,,,,
23365387,2022-01-05 08:46:08,SWAP,0x33d9cf69c47ea4a9dcb297fd9e11328367e9bf00e0395bd5a27c803ffb48991c,58,272,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,6779359098,-1772923848232153600,1678917004073466102,0,1281518057340929122886944563402693,193834.0,,,,
23365414,2022-01-05 08:47:02,SWAP,0xda6e7de5672cde8747d460b5b699fbe30e975603788fe895bf93dfc10b60e6fd,8,43,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-237092919,62062186321973461,1678917004073466102,0,1281520984593697122643805187039979,193834.0,,,,
23365429,2022-01-05 08:47:32,SWAP,0xd29b2ed4a9d5195c88fccc29cfc354def4d27c12b63d8163c15f300f58e17612,2,23,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-3001848147,785797707516789144,1678917004073466102,0,1281558047878939492130324819647067,193834.0,,,,
23365432,2022-01-05 08:47:38,SWAP,0xad542bc791057643c1a3c824e0e80683699f293fb30daf5065ce412e0acf3e16,19,211,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-3501482091,916644969024472162,1678917004073466102,0,1281601282764493305071988418390515,193835.0,,,,
23365435,2022-01-05 08:47:44,SWAP,0x25b8ca15368df0666e5e9eac3e31836e1db35c22236612782812768695acfa1e,14,53,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-3003361166,786292311945040521,1678917004073466102,0,1281638369378468796407400309757807,193836.0,,,,
23365450,2022-01-05 08:48:18,SWAP,0x973d1af02606057c3e04d8db386cf726309993d97e7a1c6fca4644420a2a38d0,1,6,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-175698502,46000000000000000,1678917004073466102,0,1281640539034990876003445774733840,193836.0,,,,
23365486,2022-01-05 08:49:30,SWAP,0x32fbf6844b76eccc529eedfe0f93e740dc3abf58f4dbe41382aa5ab8d892c2d6,1,12,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-505787907,132422280902957839,1678917004073466102,0,1281646784923369783803754339057651,193836.0,,,,
23365486,2022-01-05 08:49:30,SWAP,0x8c3a5369637c6b803f2c48f39d4c58236759472cf853ce6c6b1e0a9f43fd13c8,6,44,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-3566635200,933831146774725485,1678917004073466102,0,1281690830419850671883735777946561,193836.0,,,,
23365529,2022-01-05 08:51:52,SWAP,0xac550e12e1435955510b354c96dae3822446ea49e828c969e18f17eb1a5f975b,0,19,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,307692306,-80483255308886300,1678917004073466102,0,1281687032411720538938221186204057,193836.0,,,,
23365534,2022-01-05 08:52:12,SWAP,0x35299df7ab4e5bb5baa44a957fc6bf834d3b81f5cb2168ad4a1cd496795b4cb8,7,30,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,11704181580,-3061115468854224035,1678917004073466102,0,1281542578246772014507915250595925,193834.0,,,,
23365535,2022-01-05 08:52:16,SWAP,0x49c47b88dc376e0f5f2574f2cc4d65547e7d96bc6c71660ecef2ccb077c1d9e2,7,37,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-19329753,5060000000000000,1678917004073466102,0,1281542816908989443263480251743288,193834.0,,,,
23365554,2022-01-05 08:53:32,SWAP,0x41cbe116f77eac77316e343a332e99715449ea39fbc5c2fc6fcad8e9fe09991d,11,104,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-325796624,85284914587246985,1678917004073466102,0,1281546839495319208952607803868680,193834.0,,,,
23365571,2022-01-05 08:54:36,SWAP,0x1319f6e6c0992c43f6acd62d10a59ce353595e2e1cc18dd411fe334ee9fd9827,25,257,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-582213891,152409486917818040,1678917004073466102,0,1281554028109173949143451672002148,193834.0,,,,
23365594,2022-01-05 08:55:22,SWAP,0xe3a0d9d0ed9be9467dde6ae9da2f332b683fa84b2018083d9e401a926a77e2ab,28,201,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-1012190101,264970908817207756,1678917004073466102,0,1281566525845271266811927208189291,193834.0,,,,
23365598,2022-01-05 08:55:30,SWAP,0xcc8fd636b91b6bcb6bbe4eebf9044fae668700b9992aa523d2b59334655dde1b,9,63,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,-6972418927,1825378760804387328,1678917004073466102,0,1281652622474263545287199290179857,193836.0,,,,
23365602,2022-01-05 08:55:38,SWAP,0x458bf3b965dad386bb5a8665dda937720c24a39c0c8f5274c104747ecd8f1c8b,5,16,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,-6066680369,1588456024683404032,1678917004073466102,0,1281727544299785088229786544571191,193837.0,,,,
23365604,2022-01-05 08:55:42,SWAP,0x9e606a6faaa01d0ac4f81dffd10370de112c615a66af64d9cac90a33c692ea48,10,115,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,-6019579968,1576307160617474560,1678917004073466102,0,1281801893106564098513289445048175,193838.0,,,,
23365620,2022-01-05 08:56:14,SWAP,0x867727a85db9289dbed7f5b0553f13c62b22112ee5162876bf0ce63044a6442a,22,196,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,4456115874,-1165744256899881269,1678917004073466102,0,1281746881587107421054334950944646,193837.0,,,,
23365673,2022-01-05 08:59:28,SWAP,0xf5197279572ef41162809a16661e653b78bd44752fcbb8f8a12d4ed6e57c9fa8,28,151,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-505977472,132493896312102823,1678917004073466102,0,1281753130853330666524473511161139,193837.0,,,,
23365689,2022-01-05 09:00:32,SWAP,0x980bad030e52f111e0a502349dfed2e033ee656c578998b3eeeca18732bb04c1,0,27,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,461538460,-120736441118440424,1678917004073466102,0,1281747433295705651769620860786519,193837.0,,,,
23365690,2022-01-05 09:00:36,SWAP,0x42dd3efeacae542b35cde0f8bc5f03deea999e60ef70c04fbbe2b7a662ebde03,29,353,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,235498567,-61604980763839867,1678917004073466102,0,1281744526154128192317651610045236,193837.0,,,,
23365705,2022-01-05 09:01:20,SWAP,0xe502784b06bad1502c5ef8a39cda4f79dcee9ef441f73ded4e3c430db6344b4b,56,274,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,23076923,-6036766364726157,1678917004073466102,0,1281744241278875011404546577013122,193837.0,,,,
23365721,2022-01-05 09:01:52,SWAP,0x440821c7a3ccfdc85365bdfbddf64d5505fb17d928f8ddc2b48e23ad59025ad0,5,101,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,-1380349078,361456043031710016,1678917004073466102,0,1281761289875857812116688065941778,193837.0,,,,
23365752,2022-01-05 09:02:54,SWAP,0xaf1161e0ab9863ea6cb3eb043246415061c3f8f06530e5e2a2fe96a3fcbc931f,7,66,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-912572185,238970000000000000,1678917004073466102,0,1281772561241490015618144256492272,193838.0,,,,
23365763,2022-01-05 09:03:20,SWAP,0x6bc36c67a6ee16bc55079cd031521da07e03e4ecb6bba00767e9d5198945ee41,42,240,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,-1362699270,356850000000000000,1678917004073466102,0,1281789392587792278745292608159611,193838.0,,,,
23365774,2022-01-05 09:03:42,SWAP,0x824aede37edf57e3be442427ec7f5a2679ce3e73cd89870319c7f720c3699eda,11,96,,0xe592427a0aece92de3edee1f18e0157c05861564,0x238e69a96f2336c548cb59a161ed4a9a8ecf9356,-7835181368,2051980483085157632,1678917004073466102,0,1281886177214711969016359833139776,193839.0,,,,
23365779,2022-01-05 09:03:52,SWAP,0x129305f8526387836fd3ec38642e2b1e1ce9bb4ac945d56aecb5f732d8a0c802,20,91,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-3504324392,917858762325265345,1689879662485047575,0,1281929222832336102124877587552672,193840.0,,,,
23365781,2022-01-05 09:03:56,SWAP,0x820d9c84e9fd6c8234a632efe33a27456a417efa011ca9c5701d5ecb2cbe9d80,12,73,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-3002213007,786393864115569457,1689879662485047575,0,1281966073615251827325223359365686,193841.0,,,,
23365782,2022-01-05 09:03:58,SWAP,0xec34e9c5f55d9da7271ca446c734a4ca80f45819917c278cb9edbc5d60e7fb3b,22,87,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x14d41d1b4bbeb6dc7fc8e13166db310569b22b15,565437,-147965579702468,1689879662485047575,0,1281966066678047211260869978485955,193841.0,,,,
23365786,2022-01-05 09:04:06,SWAP,0xd6ac2f65e1aa2805b3fb67f1cfdbb51a1dff918a8f296039c3c2b20d85d5d4a1,17,140,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-10352938667,2712175498559019271,1689879662485047575,0,1282093160485727352344422099717909,193843.0,,,,
