block_timestamp,liquidity_rate,stable_borrow_rate,variable_borrow_rate,liquidity_index,variable_borrow_index
2024-01-06 00:00:00,0.09782062385907111890654821,0.139392513859044873572961412,0.142523351812059831430615216,1.050326923376189330551063654,1.071866508636765954057583657
2024-01-06 00:01:00,0.09782062385907111890654821,0.139392513859044873572961412,0.142523351812059831430615216,1.050326923376189330551063654,1.071866508636765954057583657
2024-01-06 00:02:00,0.09782062385907111890654821,0.139392513859044873572961412,0.142523351812059831430615216,1.050326923376189330551063654,1.071866508636765954057583657
2024-01-06 00:03:00,0.09782062385907111890654821,0.139392513859044873572961412,0.142523351812059831430615216,1.050326923376189330551063654,1.071866508636765954057583657
2024-01-06 00:04:00,0.09782062385907111890654821,0.139392513859044873572961412,0.142523351812059831430615216,1.050326923376189330551063654,1.071866508636765954057583657
2024-01-06 00:05:00,0.097829109664711543667108054,0.139401898505061109169522932,0.142535864673414812226030576,1.050328073351747836474484884,1.071868218495490042810176257
2024-01-06 00:06:00,0.097756673155406415403207532,0.139321743703345264431696358,0.142428991604460352575595144,1.05032820368236715643050902,1.07186841227996087558549462
2024-01-06 00:07:00,0.097756673155406415403207532,0.139321743703345264431696358,0.142428991604460352575595144,1.05032820368236715643050902,1.07186841227996087558549462
2024-01-06 00:08:00,0.097781679179100605644503404,0.13934944479195112144162267,0.14246592638926816192216356,1.050328626943301286526253694,1.071869041607510457208575706
2024-01-06 00:09:00,0.097781679179100605644503404,0.13934944479195112144162267,0.14246592638926816192216356,1.050328626943301286526253694,1.071869041607510457208575706
2024-01-06 00:10:00,0.097782212415161199147098474,0.139350033356810664528225196,0.142466711142414219370966928,1.050329043799300606242664899,1.071869661414145815190966153
2024-01-06 00:11:00,0.097782212415161199147098474,0.139350033356810664528225196,0.142466711142414219370966928,1.050329043799300606242664899,1.071869661414145815190966153
2024-01-06 00:12:00,0.097758781467377601791975818,0.139324104659993176087298842,0.142432139546657568116398456,1.050329278282171991165867305,1.071870010057456146485422477
2024-01-06 00:13:00,0.097911314866717933761123424,0.139492885597683928290733294,0.142657180796911904387644392,1.05032950619705424973607578,1.071870348934085541317551532
2024-01-06 00:14:00,0.097774669164583831782791704,0.139341503779724713173648364,0.142455338372966284231531152,1.05032981271338239295624426,1.071870804688397190937884957
2024-01-06 00:15:00,0.097772837884426862645337278,0.139339476501160186892603002,0.142452635334880249190137336,1.050330008100844249406511676,1.071871095201598335706191009
2024-01-06 00:16:00,0.097813615245308291758711544,0.1393846506532719521794081,0.1425128675376959362392108,1.050330190459264201004707341,1.071871366342423263092476635
2024-01-06 00:17:00,0.097813615245308291758711544,0.1393846506532719521794081,0.1425128675376959362392108,1.050330190459264201004707341,1.071871366342423263092476635
2024-01-06 00:18:00,0.097813615245308291758711544,0.1393846506532719521794081,0.1425128675376959362392108,1.050330190459264201004707341,1.071871366342423263092476635
2024-01-06 00:19:00,0.097813615245308291758711544,0.1393846506532719521794081,0.1425128675376959362392108,1.050330190459264201004707341,1.071871366342423263092476635
2024-01-06 00:20:00,0.097813615245308291758711544,0.1393846506532719521794081,0.1425128675376959362392108,1.050330190459264201004707341,1.071871366342423263092476635
2024-01-06 00:21:00,0.097923942293505633479693516,0.139506713499874026630398644,0.142675617999832035507198192,1.05033115488896908715894819,1.071872800322683866056353505
2024-01-06 00:22:00,0.098256992943965771977204942,0.139875638807026077947792344,0.143167518409368103930389792,1.050331314489838138845770722,1.071872984599514957800080542
2024-01-06 00:23:00,0.098150212141200002467528419,0.139757360132431059959225608,0.143009813509908079945634144,1.050331494478797125907782747,1.071873252235162268342054351
2024-01-06 00:24:00,0.098241260630989624515814662,0.139858090831530183244604554,0.143144121108706910992806072,1.05033173638262659458296983,1.071873611930210048000775008
2024-01-06 00:25:00,0.098241411975153278762819919,0.139858257046926295988790748,0.143144342729235061318387664,1.050332006198497005906908518,1.071874010885677281227722121
2024-01-06 00:26:00,0.098158903915213413056306148,0.139766865164874497086861528,0.143022486886499329449148704,1.050332071638691914351728136,1.071874108192061979976386518
2024-01-06 00:27:00,0.098158903915213413056306148,0.139766865164874497086861528,0.143022486886499329449148704,1.050332071638691914351728136,1.071874108192061979976386518
2024-01-06 00:28:00,0.098158903915213413056306148,0.139766865164874497086861528,0.143022486886499329449148704,1.050332071638691914351728136,1.071874108192061979976386518
2024-01-06 00:29:00,0.098169894642431979135645154,0.13977907023685746217750792,0.14303876031580994957001056,1.050332725474014713964605121,1.071875080402293408887552559
2024-01-06 00:30:00,0.09812967546241922047709138,0.139734571854841932456889576,0.142979429139789243275852768,1.050332928191077307683284081,1.071875381829920353026718334
2024-01-06 00:31:00,0.09812967546241922047709138,0.139734571854841932456889576,0.142979429139789243275852768,1.050332928191077307683284081,1.071875381829920353026718334
2024-01-06 00:32:00,0.09812967546241922047709138,0.139734571854841932456889576,0.142979429139789243275852768,1.050332928191077307683284081,1.071875381829920353026718334
2024-01-06 00:33:00,0.09812967546241922047709138,0.139734571854841932456889576,0.142979429139789243275852768,1.050332928191077307683284081,1.071875381829920353026718334
2024-01-06 00:34:00,0.09812967546241922047709138,0.139734571854841932456889576,0.142979429139789243275852768,1.050332928191077307683284081,1.071875381829920353026718334
2024-01-06 00:35:00,0.098130798999648379607387356,0.139735811631322304661760822,0.142981082175096406215681096,1.050333830239431771270203396,1.071876723113478991612841454
2024-01-06 00:36:00,0.098130798999648379607387356,0.139735811631322304661760822,0.142981082175096406215681096,1.050333830239431771270203396,1.071876723113478991612841454
