block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
50351999,2023-11-25 00:04:31,SWAP,0xb2a74c5f9b1e116a72ca287f4532ed1e5de339940f720c5c0a55ec2c271296eb,1,10,,0xe592427a0aece92de3edee1f18e0157c05861564,0x7c7a121c601b9b77b1e441c28b6dd17b882636e3,1347092794,-647063092471660573,1144008204379143069,0,1736829312258305648334915439636989,199914.0,,,,
50352000,2023-11-25 00:04:35,SWAP,0x2e83022d276afa9281ead0a5d27adcc160fef3a5682b2bb75cc51f43683e3795,5,52,,0x83885cab02a0b906836225442fa17dcfe9cbf797,0x83885cab02a0b906836225442fa17dcfe9cbf797,3744558256,-1798487222004841513,1144008204379143069,0,1736704758223326364577072449337189,199913.0,,,,
50352008,2023-11-25 00:04:51,SWAP,0xe034d442b66c288f75a1dec8c4a6fcfa3cd47a3f40faea9dc503adc57de0dfa8,285,384,,0xe592427a0aece92de3edee1f18e0157c05861564,0x70270c228c5b4279d1578799926873aa72446ccd,-55795907,26823338492337760,1144008204379143069,0,1736706614941863176287914759296433,199913.0,,,,
50352016,2023-11-25 00:05:09,SWAP,0xf0426dda9a897cda1c5b0face4c77d43a5d203a4a77c85adcb60c6c73118dc75,644,771,,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0xd54359211790f9fc89dbf9ec9feb4354c6687470,1666861933,-800501799897292468,1144008204379143069,0,1736651176277653907545962229699675,199912.0,,,,
50352033,2023-11-25 00:05:45,SWAP,0x92fb7aaa2b61ad0bc91de4e42cb81d50db1d37e119a34f649529f1e14fcdc602,122,240,,0xe592427a0aece92de3edee1f18e0157c05861564,0x4ca010ca5043f829bdd5bceaf48220a1f5e25079,-1537168779,738954282283503488,1144008204379143069,0,1736702326887193585196012988043860,199913.0,,,,
50352127,2023-11-25 00:09:03,SWAP,0x42cd8424e1d68cb7141cbb8f0a9457681bc92cafafb9c4b856d2cd4812702477,0,16,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,28586787,-13729018874149224,1144008204379143069,0,1736701376085499717266998238892590,199913.0,,,,
50352135,2023-11-25 00:09:21,SWAP,0xff7cb5deadee2c0b7cad217ee988fa3792601a6de79d7d6910e69d63398132b9,2,15,,0xc0497f48517f3031a8cf85591b99b27c2585a637,0xc43f4d3573d72f5bb1bb53e81080f6a6342dd3b9,503830758,-241966038103108808,1144008204379143069,0,1736684618754113121410342786896484,199913.0,,,,
50352139,2023-11-25 00:09:29,SWAP,0x7294355005dd7c7e7c662c0a8db18162d487e04e14ad786a6b7432adc290d92a,0,5,,0xe592427a0aece92de3edee1f18e0157c05861564,0x7c7a121c601b9b77b1e441c28b6dd17b882636e3,2420125920,-1162206718051491894,1144008204379143069,0,1736604130255533755684204317803307,199912.0,,,,
50352139,2023-11-25 00:09:29,SWAP,0xbf77fb643560bac2a572503d57a497dd04d355de0815d1e915d6f188598088d7,1,9,,0x83885cab02a0b906836225442fa17dcfe9cbf797,0x83885cab02a0b906836225442fa17dcfe9cbf797,5301752081,-2545661262024491024,1144008204379143069,0,1736427830764496975588372130929349,199910.0,,,,
50352139,2023-11-25 00:09:29,SWAP,0x027fe0e2698f06bbb519ad525b307b9c97612614c9c286883f1666802a665020,3,15,,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,3000000000,-1440235099205796191,1142539391948969197,0,1736327978208379351165120493441373,199909.0,,,,
50352151,2023-11-25 00:09:55,SWAP,0xcd9d7c1556f021bdfb99e95a3e65f073e651b50c3520c49883f5af6d9661f112,26,82,,0xba08a7b4f5386d33df92fcaca64909690cfcfd19,0xba08a7b4f5386d33df92fcaca64909690cfcfd19,-196094652,94229946427606595,1142539391948969197,0,1736334509215300516016839797178355,199909.0,,,,
50352164,2023-11-25 00:10:23,SWAP,0xfc24ac70627077fff9d74d0a0ec20d24e91c61a564b6ab0b2816f3147fc9b84f,279,471,,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,-30942070,14868750000000000,1142539391948969197,0,1736335539757212515025856856674517,199909.0,,,,
50352167,2023-11-25 00:10:29,SWAP,0x52d98841c26b48e1e6bc8e9087a5e4c3383f60e1f468ca187869903c8dad4a2b,2,15,,0x8e2256050d3911e072dcbbc575cddc852eff8bd3,0x8e2256050d3911e072dcbbc575cddc852eff8bd3,-796821597,382906799056208797,1142539391948969197,0,1736362078740302338027414200175461,199909.0,,,,
50352176,2023-11-25 00:10:49,MINT,0xda1a209dcc9356d0e8a595bf6cb419fb6d3f755422ff593a2dccaa97493649c2,294,442,443.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,86756553,5831642144183112,1142566214001275970,26822052306773,1736362078740302338027414200175461,199909.0,1138629.0,199710.0,201380.0,26822052306773
50352194,2023-11-25 00:11:27,BURN,0xfae2d78b5d02f84600b20aa34ae002e636cef0759adc696e9d12ecb378ec1916,248,297,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,1142539391948969197,0,1736362078740302338027414200175461,199909.0,,199710.0,201380.0,0
50352194,2023-11-25 00:11:27,COLLECT,0xfae2d78b5d02f84600b20aa34ae002e636cef0759adc696e9d12ecb378ec1916,248,300,301.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe4888bcd9dfb5ea6bf25aa855b104b17978ce7b4,99374,48006229302028,1142539391948969197,0,1736362078740302338027414200175461,199909.0,1138629.0,199710.0,201380.0,
50352197,2023-11-25 00:11:33,BURN,0xefc41e01e9b5696e89644510c9bc86439b9147b044c0b1805aaddbad1ba93d2d,313,383,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,1142539391948969197,0,1736362078740302338027414200175461,199909.0,,199710.0,201380.0,0
50352197,2023-11-25 00:11:33,COLLECT,0xefc41e01e9b5696e89644510c9bc86439b9147b044c0b1805aaddbad1ba93d2d,313,384,385.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe4888bcd9dfb5ea6bf25aa855b104b17978ce7b4,0,0,1142539391948969197,0,1736362078740302338027414200175461,199909.0,1138629.0,199710.0,201380.0,
50352204,2023-11-25 00:11:47,SWAP,0x77b815da0b6dc0d22e2a8548b3e7c086e23dd4424c916ca02a948973e3932670,524,724,,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x56e2c27aa3b872d621c770e7a74960aee6602bf8,7261254,-3485906722813273,1142566214001275970,0,1736361837019532932965833975750365,199909.0,,,,
50352216,2023-11-25 00:12:13,SWAP,0x2c9042d29e347ab3ccbe2525dfe6843b87d44ff109e3af534c8dad0f123f86f9,2,15,,0xe592427a0aece92de3edee1f18e0157c05861564,0x7c7a121c601b9b77b1e441c28b6dd17b882636e3,2364011947,-1134838547668269596,1142566214001275970,0,1736283144711130740906224760080244,199908.0,,,,
50352216,2023-11-25 00:12:13,SWAP,0x8c35273fcdb45a202ebe469bf724514d16532505ea64093a2028515721375332,7,105,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8e34a22c5c397d7ce8b7c46efc72067c0f1374dd,2600039005,-1248024024704342216,1142566214001275970,0,1736196603862084707892623419237571,199907.0,,,,
50352226,2023-11-25 00:12:35,SWAP,0xa71824167092d985c429ae08827a97efe7c778431f152eb12e863708a5339276,0,4,,0xc0497f48517f3031a8cf85591b99b27c2585a637,0xc43f4d3573d72f5bb1bb53e81080f6a6342dd3b9,501840343,-240870064170006470,1142566214001275970,0,1736179901379239489400707183156671,199907.0,,,,
50352228,2023-11-25 00:12:39,SWAP,0x91f301cfb1abde681b10152b605faa26105b0b0103ec7ca77a333bacea0ad1e9,1,10,,0xe592427a0aece92de3edee1f18e0157c05861564,0x7c7a121c601b9b77b1e441c28b6dd17b882636e3,2635649525,-1264965838403410159,1142566214001275970,0,1736092185745964247027793817103726,199906.0,,,,
50352228,2023-11-25 00:12:39,SWAP,0x3faa946cb3904e795cf7b94b60721300ee449243a6eed9f1fc75175c08cbd616,2,14,,0x83885cab02a0b906836225442fa17dcfe9cbf797,0x83885cab02a0b906836225442fa17dcfe9cbf797,9165015044,-4397704931507368755,1142566214001275970,0,1735787238796952801441406344816433,199902.0,,,,
50352228,2023-11-25 00:12:39,SWAP,0x440b1447961c5b5d6c790e8a5e941e63b7805f1aad9fc3f7202a5def49a19b0b,3,19,,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,3000000000,-1439172654566152122,1142566214001275970,0,1735687443263385654517277922058708,199901.0,,,,
50352232,2023-11-25 00:12:47,SWAP,0x55c4c94b87861d355184ee49e2b6af988273972a99ac64fff0a1799c26858a99,128,206,,0x92066f4deefa0a98d0fe2cdccf8b42506d845613,0xa2b23d291aa8fd091febf928888c760d432c919f,-43854062,21057716450275475,1142566214001275970,0,1735688902723659008364033361325168,199901.0,,,,
50352237,2023-11-25 00:12:57,SWAP,0xe211b39f6a877733360eff490a3e4ec3b7220370266227af67540f6c56db48ce,18,38,,0xb26b2b7fe007c34afbaa549cf4dc71f2edce9f0c,0xb26b2b7fe007c34afbaa549cf4dc71f2edce9f0c,-118104420,56711213746813414,1142566214001275970,0,1735692833243082260925552422140677,199901.0,,,,
50352238,2023-11-25 00:13:01,SWAP,0x71dfcd5c57da75c1c5cc3d1a54838a8e167c683463a4d5dd2f7790cbef08d4d8,28,58,,0x3cf7a3399439e3c10e2ea7e01272b54a66a04ba6,0x3cf7a3399439e3c10e2ea7e01272b54a66a04ba6,-166875866,80130656150311586,1142566214001275970,0,1735698386908390904919295344752351,199901.0,,,,
50352305,2023-11-25 00:15:30,SWAP,0x80af7f48b2105745c4773370e3d4a85135c2378825e4fa497fe1f6bc6328459f,0,5,,0xe592427a0aece92de3edee1f18e0157c05861564,0x7c7a121c601b9b77b1e441c28b6dd17b882636e3,2374778961,-1139136003609433478,1142566214001275970,0,1735619396604534679556233101252411,199900.0,,,,
50352305,2023-11-25 00:15:30,SWAP,0x29643696b3df8de6f1a996084246acd98f98e19ea8a29fe62edb04c6e5817d0a,1,13,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8e34a22c5c397d7ce8b7c46efc72067c0f1374dd,2611500418,-1252567057907941168,1141419634993057182,0,1735532528105453924509250238039638,199899.0,,,,
50352369,2023-11-25 00:17:46,SWAP,0x9c9b75cf54dc487911829209ab6a3c45a252bcfb29fd9920ccdc2e314a1c4400,543,717,,0x0f6c08ab14f149babba73c583f1bdece544a87fb,0x0f6c08ab14f149babba73c583f1bdece544a87fb,-226880627,108923818083615813,1141419634993057182,0,1735540084939749906234333892198015,199899.0,,,,
50352370,2023-11-25 00:17:48,SWAP,0xfb33d88001185949e682bdd83023d6c2e6adb7ad976cdbfe16b80c43e15f845c,308,390,,0x37af74b8096a6fd85bc4a36653a60b8d673baefc,0x3cf7a3399439e3c10e2ea7e01272b54a66a04ba6,-2538853,1218891575523533,1141419634993057182,0,1735540169503088054449072023766742,199899.0,,,,
50352374,2023-11-25 00:17:56,SWAP,0xf9ab428e844c2802c7126be24d1626021d6cdf3aca8e95ecdffba418c67f2a0f,262,362,,0xc5620d0f23aa9157523df2f96f87ed17ad65129e,0xc5620d0f23aa9157523df2f96f87ed17ad65129e,-46560283,22353389228822859,1141419634993057182,0,1735541720319625041100389732161071,199899.0,,,,
50352395,2023-11-25 00:18:40,SWAP,0xc4a37e35d427051f4bc76685ca55acd5dd824497efcc6f69c5db41b253a1f882,343,405,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,4123875148,-1977720441194324083,1141419634993057182,0,1735404442887452885093217932129679,199898.0,,,,
50352397,2023-11-25 00:18:44,SWAP,0x212d1992bfd2208a5c7376b271a2d0d27aebb15e99723e6c8ef9706d9b20da87,378,563,,0x92066f4deefa0a98d0fe2cdccf8b42506d845613,0xa2b23d291aa8fd091febf928888c760d432c919f,-54607263,26212612632439614,1141419634993057182,0,1735406261446273289673677787197062,199898.0,,,,
50352412,2023-11-25 00:19:16,SWAP,0x71b48ba19fdc489c775e0e946f80a13d0ecdc58f5742f5a85f5edad6c3193e72,1,25,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,8849911,-4243896447395709,1141419634993057182,0,1735405966869145719915746144711398,199898.0,,,,
50352426,2023-11-25 00:19:46,SWAP,0xb9a4497324f94976eff4a20fb1ca8f39338d41101e384ebd0f1b8cd1952a42f5,66,127,,0x882b5cd9e9555ef6b674574a3eddc77cd695bdb4,0xbfa1cbfc7b79115947889ac7cb25801ee8055df9,-1865178153,895356666666666700,1141419634993057182,0,1735468084247005248759108226409701,199899.0,,,,
50352432,2023-11-25 00:20:00,SWAP,0xfd0a9c750575827af5b2e0dbd743942f6742902c6e4044e20790b95d5ea3c980,575,696,,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,-157024950,75380891602878818,1141419634993057182,0,1735473313965508955894275656080617,199899.0,,,,
50352433,2023-11-25 00:20:02,SWAP,0xa38467f757f74acf1f05cce54c45171ab7cc805b095f5e08fd8aca5fd9297b32,1,22,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,9047683,-4339071473985128,1141419634993057182,0,1735473012782097209176472237260554,199899.0,,,,
50352433,2023-11-25 00:20:02,SWAP,0xaca1cb90dfc93aad061c9ffd19d5b4895f237aa1c8313d4e8ccecef70d9ee1a9,13,421,,0xc0497f48517f3031a8cf85591b99b27c2585a637,0xc43f4d3573d72f5bb1bb53e81080f6a6342dd3b9,-1462196417,701958869016332598,1141419634993057182,0,1735521712753775387754395568754124,199899.0,,,,
50352436,2023-11-25 00:20:08,SWAP,0x65ab3917039c60689950dc81bbf71451392d299e7810c1da58c57a0346fa918b,16,49,,0xe592427a0aece92de3edee1f18e0157c05861564,0x4c86fcfa1fea0f2f929ad7f22fb0d8bd15423bfb,-3423807197,1643826421579225041,1142566214001275970,0,1735635665934735162221901723049353,199901.0,,,,
50352439,2023-11-25 00:20:14,SWAP,0xfcf5f8a78a91849288661fc80ecec005e6b98eef8b5226bdd9ba9288d9c9e6e3,0,4,,0xc0497f48517f3031a8cf85591b99b27c2585a637,0xc43f4d3573d72f5bb1bb53e81080f6a6342dd3b9,-1500000000,720242783454615489,1142566214001275970,0,1735685584250052208735808755031434,199901.0,,,,
50352439,2023-11-25 00:20:14,SWAP,0x8b16d38f8df0463d6842b58ab8149de99aecf9471824e4466fe7514796152ab2,1,10,,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,-2959574299,1421196206542590986,1142566214001275970,0,1735784083980969753962017338920542,199902.0,,,,
50352441,2023-11-25 00:20:18,SWAP,0xf7a978ab1c4d74cd261b37afae220131da5d45ae69e2f46db1981958346b9bfd,0,3,,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,-3000000000,1440773380578253223,1142566214001275970,0,1735883940559285118986610566561215,199903.0,,,,
50352457,2023-11-25 00:20:52,SWAP,0xbed9e30d62647afeec7a2443a4a3455e8f2bb07927cc7442a29baf4dd2ad4ad2,59,118,,0x882b5cd9e9555ef6b674574a3eddc77cd695bdb4,0xbfa1cbfc7b79115947889ac7cb25801ee8055df9,-2345923057,1126763333333333300,1142566214001275970,0,1735962033847622195319455761838371,199904.0,,,,
50352461,2023-11-25 00:21:00,SWAP,0xfee084a5f329e68d577355d7cedad1cd395cf35f803e62896085f44218a840cc,25,40,,0x882b5cd9e9555ef6b674574a3eddc77cd695bdb4,0xbfa1cbfc7b79115947889ac7cb25801ee8055df9,-3582404102,1720849500000000000,1142566214001275970,0,1736081301836038763403427124202784,199906.0,,,,
50352463,2023-11-25 00:21:04,SWAP,0x206d628ad04582deb3bad3c620fcd65da9232dcf5b651f9ae1471e5f719392f4,244,344,,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,-20229719149,9722019263188942210,1144035026431449842,0,1736754672720444912310748356177528,199913.0,,,,
50352465,2023-11-25 00:21:10,SWAP,0x58c39e7013300b2d42b57377abbab1d9330e2071fcafba69e3c0bfdcbddc7733,93,173,,0x882b5cd9e9555ef6b674574a3eddc77cd695bdb4,0xbfa1cbfc7b79115947889ac7cb25801ee8055df9,2629396493,-1262800639273226759,1144035026431449842,0,1736667219651299348848435336260975,199912.0,,,,
50352466,2023-11-25 00:21:12,SWAP,0x7296e2cab52d00f9c634cf27ba37e3270cc8c51777877fbed83c2fc411c0e1bf,0,5,,0xe592427a0aece92de3edee1f18e0157c05861564,0x7c7a121c601b9b77b1e441c28b6dd17b882636e3,1183460405,-568330199742879808,1144035026431449842,0,1736627860928544638470553029512739,199912.0,,,,
50352479,2023-11-25 00:21:38,SWAP,0xd0212a5f026aaecbae12e83eaa90a6a08603565f3e0b73912178a35ef33d1f69,1,9,,0xe592427a0aece92de3edee1f18e0157c05861564,0x48b46e08a39c32a4ed26c114c6c85d0935d87ad3,11000000000,-5281269739033302214,1142566214001275970,0,1736261921709002370862892300675664,199908.0,,,,
50352479,2023-11-25 00:21:38,SWAP,0x79c3403854fe451d6566984fdb33011ff3212b09d78ead2407ea341b83efaeeb,7,20,,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,3000000000,-1439959875963423466,1142566214001275970,0,1736162071587697521368636321503662,199907.0,,,,
50352546,2023-11-25 00:24:02,SWAP,0x7afa928478505cfa083a0668f74d0504a4dba1a05a6077ba72c7f01b4c3ed495,19,50,,0xe592427a0aece92de3edee1f18e0157c05861564,0x4c86fcfa1fea0f2f929ad7f22fb0d8bd15423bfb,3778489835,-1813388938174777848,1142566214001275970,0,1736036327038511052864720037510667,199905.0,,,,
50352546,2023-11-25 00:24:02,SWAP,0x1024b7b040b2d6208e373b06f6a21395a37a9b9bdc08d2e0703209d0c7ea8df3,390,504,,0xec409dcbf5a2e5cebd7b27a849ac407fe088e2c7,0xec409dcbf5a2e5cebd7b27a849ac407fe088e2c7,100000000,-47988858085658231,1142566214001275970,0,1736032999380997034817140294529003,199905.0,,,,
50352566,2023-11-25 00:24:44,SWAP,0x82d72bd06a8dc3c1f023cac2cc233b6b84c6918cb2b0f827faea96daddcb41fe,360,848,,0xce9cc1fa6df298854f77e92042fd2a3e7fb27eff,0xce9cc1fa6df298854f77e92042fd2a3e7fb27eff,1791728038,-859798647837908610,1142566214001275970,0,1735973378970235991185086420440261,199904.0,,,,
50352609,2023-11-25 00:26:16,MINT,0x2461e20decd222230ffed9b1d2fac8f779b53a2202516fbe74ba930dd0c8b3a6,22,111,113.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,34868640294,0,1142566214001275970,0,1735973378970235991185086420440261,199904.0,1178291.0,199920.0,199930.0,1529628196831832468
50352641,2023-11-25 00:27:24,SWAP,0xe94e4668be435a72da63b3e7e817c0d8559ec2548090aaf7ee054a507c6fccb4,0,13,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-56634366,27203493296607580,1142566214001275970,0,1735975264379694162849922297053876,199904.0,,,,
50352642,2023-11-25 00:27:26,SWAP,0x49878952b75ab5cc62c34f61c3fb5d88a5b99a30eb5df4cd1e2e8aa7e0f4b41f,213,636,,0x38064810f039c8b4d5e8237fa5ac461e8ed0a627,0x38064810f039c8b4d5e8237fa5ac461e8ed0a627,8551906660,-4103008959500872078,1142566214001275970,0,1735690752325462831721112902089371,199901.0,,,,
50352642,2023-11-25 00:27:26,SWAP,0x4c0af38481b6a55b26a32dc057571c792585e954720c036ed3a32d4417e24f06,227,674,,0x4436410c8c020985ac862c71edd2bbbe30d64de6,0x4436410c8c020985ac862c71edd2bbbe30d64de6,-8981679500,4313552469424363281,1142566214001275970,0,1735989714393881693227572994031289,199905.0,,,,
50352670,2023-11-25 00:28:24,SWAP,0x73cd0d0be37e0753992656b70599dc8d5ab3e7937bd828ac2ece2e85b59ea858,8,38,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-37009530,17777316771752808,1142566214001275970,0,1735990946497450779934666294203961,199905.0,,,,
50352724,2023-11-25 00:30:24,SWAP,0x898dba106fb2a5e134a35938b8ae4b8d8ddee472b62d67be2d144fcc97804e1f,395,921,,0xe7eb31f23a5befeeff76dbd2ed6adc822568a5d2,0x70d692072e72e1b4b26b01be1541cb46af42d8cb,-1289807861,619567613657872443,1142566214001275970,0,1736033887256052289166157210353389,199905.0,,,,
50352737,2023-11-25 00:30:52,SWAP,0x74fc594244d458c30e9b2f290326e49c15778093400708c7dfcf3b978f6ed77a,61,652,,0xc9e1aca5bd59470b5f05738867baab35a235158d,0xc9e1aca5bd59470b5f05738867baab35a235158d,3629944285,-1741846057482760522,1142566214001275970,0,1735913103654344177871056658025846,199904.0,,,,
50352758,2023-11-25 00:31:36,SWAP,0xce19f12d782024576df2b7a7e713f59a04bd9d7a43067be6ec8ab688779d02f2,3,8,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x1111111254eeb25477b68fb85ed929f73a960582,1664738638,-798751701085076918,1142566214001275970,0,1735857716378922744053109778177489,199903.0,,,,
50352769,2023-11-25 00:32:00,SWAP,0x1e221df45efa536b65724397ce91ca2525eed814b008012d9d23bd7edbd87845,348,441,,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,100000000,-47978984015257403,1142566214001275970,0,1735854389406099420345627080908399,199903.0,,,,
50352796,2023-11-25 00:32:56,SWAP,0x402e4bf387fa489a50df285cc2aa3fee0e1973e58fadd2ffcd6f32e3faf0d704,48,138,,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,-6092910647,2926578457957450408,1142566214001275970,0,1736057223602595887282741659304364,199905.0,,,,
50352845,2023-11-25 00:34:40,SWAP,0xe1c723701ff3fd3b17253336eea622cc99e970f8776fb185769be6efe57d2da4,224,431,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xe37e799d5077682fa0a244d46e5649f71457bd09,1189500000,-570829287869541962,1142566214001275970,0,1736017640990198441278067326084337,199905.0,,,,
50352864,2023-11-25 00:35:22,SWAP,0x2a04c65f1519ecfd1866a1c8093e21da3ca41ce88a0b33b072b0c39f8ab27d1d,131,213,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,44040000,-21133860809457295,1142566214001275970,0,1736016175519805349771181551998100,199905.0,,,,
50352933,2023-11-25 00:37:48,SWAP,0x2dcb81e2c079167e75e3f8549ef3d72afe46cb29084df4b16856a9561efaac5c,282,480,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-3195261,1534871651301370,1142566214001275970,0,1736016281898111139051700783878782,199905.0,,,,
50352959,2023-11-25 00:38:42,SWAP,0x7c20d85244887eecd6fa23bce9871475b52c6867662748b600c0937499e59ff8,0,3,,0x882b5cd9e9555ef6b674574a3eddc77cd695bdb4,0xbfa1cbfc7b79115947889ac7cb25801ee8055df9,-2669599844,1282431052631578700,1142566214001275970,0,1736105164146053396839587061400347,199906.0,,,,
50352986,2023-11-25 00:39:40,SWAP,0xc77bf1e1d05745d4954904db508afda0b2f0857ee4f38ebfca6989babe4f285d,0,3,,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,0xa0a6102fae1ea46fa21d1b2a9958f29d5a5b6d64,-2993836701,1438345227551784735,1142566214001275970,0,1736204852434854173576028042190641,199907.0,,,,
