block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
22844063,2021-12-22 22:11:37,SWAP,0x3481684a17a5c0d6be28dcb19017ba59a0e0151e21967e52e20ed186a2413155,2,19,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-83526014,20845194361370584,1903739532228431,0,1251738323359390845431400553926484,193363.0,,,,
22844069,2021-12-22 22:11:49,SWAP,0xeac9413ea997ca263b39de51e1b10b3fc487bab6c7b862ca311a9b049f93358f,48,297,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4e7edd3046381f5fe9c5de98e5d7dd3b1eb273bd,-30618500,7648555400359319,1903739532228431,0,1252056475075794461620854025471483,193368.0,,,,
22844102,2021-12-22 22:13:13,SWAP,0x3895c318c2694f7c232ebcdee4124a9491db26d1ee854c61090b52d7524745f1,79,450,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,100000000,-24940851959680166,1903739532228431,0,1251018508568899103060995036557037,193352.0,,,,
22844122,2021-12-22 22:14:33,SWAP,0x450da21a397824be8e3f2c62b8f57e786b908bdd5a85711c4a73f86c8978caf9,25,121,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-80122738,20000000000000000,1903739532228431,0,1251850434860205484544407724096153,193365.0,,,,
22844127,2021-12-22 22:14:53,BURN,0x8b2fa16644d46c02343e89f9c9f521a19694d85d6d5ecfd6f745a2588341c63d,177,490,491.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,440168024,0,1903739532228431,0,1251850434860205484544407724096153,193365.0,26.0,193370.0,196150.0,53607319344983
22844127,2021-12-22 22:14:53,COLLECT,0x8b2fa16644d46c02343e89f9c9f521a19694d85d6d5ecfd6f745a2588341c63d,177,493,494.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x18dbd3b6b20b12d25310426cb9bcfb3859503130,440168024,0,1903739532228431,0,1251850434860205484544407724096153,193365.0,26.0,193370.0,196150.0,
22844129,2021-12-22 22:15:01,SWAP,0x8b2b5983d50bf619d8bc2377a6325ea398da47a04b4c30a3c382d1bdbe97e233,118,528,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-142694792,35685000000000000,1903739532228431,0,1253334799345468895706186811837820,193389.0,,,,
22844131,2021-12-22 22:15:09,SWAP,0x2a42bc98f468fd38f5e1d2c40c7a44aae346e5dc8e32356c31d8b14bf0f8bb71,4,41,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-79826959,20000000000000000,1903739532228431,0,1254166725636775277189599499376936,193402.0,,,,
22844133,2021-12-22 22:15:17,SWAP,0x7eca752e15926d3b8bc476d47417f33ebcd42a640bc2d7691c58dfba7d8975b2,21,145,,0x1111111254fb6c44bac0bed2854e76f90643097d,0xc590175e458b83680867afd273527ff58f74c02b,23397538,-5858951374496459,1903739532228431,0,1253922892936028440465042473865717,193398.0,,,,
22844135,2021-12-22 22:15:25,SWAP,0xc91e60fc29393af88fb42e933e15da723ae2914127c57a148a77ba52ad4e8fec,16,135,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,107135758,-26798673099091374,1903739532228431,0,1252807609258026480504569447249189,193380.0,,,,
22844136,2021-12-22 22:15:29,SWAP,0xbde31735c692f8f6be885d85c3a73e53d23d24ab47b2b21db5c7750f2e8d9563,16,97,,0x1111111254fb6c44bac0bed2854e76f90643097d,0xf2cc3a54ce52d3e4e8d37cad53b65c200b03c20f,88479167,-22096043973017499,1903739532228431,0,1251888035475384400889766848407829,193366.0,,,,
22844138,2021-12-22 22:15:37,SWAP,0x374dc3ab17909e30e03b1feaeae0b7e63ae80475bca8b1f4a27a0f6589fee9d6,15,113,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-76542319,19132275525319906,1903739532228431,0,1252683867626485962934988664348562,193379.0,,,,
22844160,2021-12-22 22:17:07,SWAP,0x2b328d6bbf6faedfeb298a61b8795ac4da791441762e27ab9644e873969ad18a,64,323,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,55885477,-13957387375037568,1903739532228431,0,1252103001317569428916576614965485,193369.0,,,,
22844175,2021-12-22 22:17:37,SWAP,0x6fc5de70b35ba8ace13a1d96e59d1fcb5daeabda36f078b5883b6738cb481a4e,18,93,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,2562674,-639716805671998,1903739532228431,0,1252076378144501441373900392856490,193369.0,,,,
22844197,2021-12-22 22:18:21,SWAP,0x24e48ac9c87460e5ddf1725e7a437a3bc44614d7977b74a0ffaa89c58d35fbd5,35,217,,0x11431a89893025d2a48dca4eddc396f8c8117187,0x11431a89893025d2a48dca4eddc396f8c8117187,-27822603,6953728950758108,1903739532228431,0,1252365627641339141745420616798043,193373.0,,,,
22844224,2021-12-22 22:19:19,SWAP,0xcd78017c829db58d80b8fbc5a92f4ddb147bfb90d0a3bfa8aa8d2f7e199c942c,29,142,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,1287447,-321521882521253,1903739532228431,0,1252352246825566267678657208422038,193373.0,,,,
22844330,2021-12-22 22:22:55,SWAP,0x7570a0c9b33fdaaf361381556b8951145cad0f606f0165ce959c6ba1d9b60260,240,488,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x60328f38505f9698c691fda68c3262d8c5c10efe,-12827673,3207045995410017,1903739532228431,0,1252485648119616789536219000197793,193375.0,,,,
22844472,2021-12-22 22:27:47,SWAP,0x1c04b44ed11e3b9389aa40f37c67e38b8fedfdaf888df65adbb0632bba801562,43,174,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6eccdaaa4b1e0f8428706501b2e8fd5041b426fd,7703163,-1924023825245355,1903739532228431,0,1252405575783182498094795750148626,193374.0,,,,
22844521,2021-12-22 22:29:29,SWAP,0xc602a25b80abe74f24033ccd3154a960b2e4ff0a702fe4df23ec50f0bc6bbb80,167,424,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2b245868acc9a798b96f9c14fddb8b7a0fac67da,-1040527,260138904147568,1903739532228431,0,1252416396602870097711119270094162,193374.0,,,,
22844595,2021-12-22 22:32:01,SWAP,0xdc3cc7e39e54ea074b41abeebd97568ece26f5f8882ee607d82674b15978d6f5,9,73,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5000000,-1248743105295531,1903739532228431,0,1252364427507303167954874163838605,193373.0,,,,
22844606,2021-12-22 22:32:23,SWAP,0x41e46c532a8bc49c402b50ed527da52cffec690f78f5cf8bf34bf667ee3a7b9d,26,149,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,5274971,-1317304270845168,1903739532228431,0,1252309605093267836369751857804818,193373.0,,,,
22844773,2021-12-22 22:39:25,SWAP,0xe6def15cb4e462d871b3ae0f38b07e7c9f9269cd11029404543a8b8d0cbf06c1,22,80,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-22271081,5568049500000000,1903739532228431,0,1252541215431785103958028121462109,193376.0,,,,
22844840,2021-12-22 22:42:35,SWAP,0x283ddb4521d88a8c409156da6c7e8b32a0f0870a178b9e5592557b90b9ecb668,34,102,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x42e7da399d2b2acc2c238dbd63072b28e7019a69,109982190,-27449457578957366,1903739532228431,0,1251398847975955496796506009714208,193358.0,,,,
22844847,2021-12-22 22:42:49,SWAP,0xc2f85203f0c2e12e2b74f39be6149be70f2868dd60ff24b17e008b159534e46a,11,47,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-88459836,22096043973017499,1903739532228431,0,1252317961971706255323639484587923,193373.0,,,,
22844847,2021-12-22 22:42:49,SWAP,0x533b70c4c7e79fa43e2eef635d99a033376f3f4f6327b89e5be52d32afd927d3,130,776,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-47858998,11968051990786631,1903739532228431,0,1252815788827049109176288213670894,193381.0,,,,
22844854,2021-12-22 22:43:03,SWAP,0xc7b9f27c12ac75835bff8e04d1288ffb134c3a19f56be04d7ee9b64ff1d58c1d,90,354,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe86ed7d50fbe88f4642135ee4a6016a2ce82302a,-33884161,8479133251738552,1903739532228431,0,1253168489521029682760697023253307,193386.0,,,,
22844945,2021-12-22 22:46:13,SWAP,0x35eaed812a4bab546036dcfb2d909784ca286adc748fb4ab9a9fd21da7cbd927,28,109,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2930556,-732794012209454,1903739532228431,0,1253137992742396919636219368491251,193386.0,,,,
22844949,2021-12-22 22:46:21,SWAP,0x608e629b2bd94d13cc6fb32e2704c7ae4969c67a610608f7b9da3efc29c45c7e,94,239,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x41bfa97c067e9c4517e27a926495b50abfef86d7,3208761,-802319116086438,1903739532228431,0,1253104602528955698765228755374130,193385.0,,,,
22844993,2021-12-22 22:47:53,SWAP,0x8b414868ffe66fbbd17bb8e8382d85a1065c0333b58668bb084e811b9555b00d,44,292,,0x11431a89893025d2a48dca4eddc396f8c8117187,0x11431a89893025d2a48dca4eddc396f8c8117187,120845891,-30185235994359981,1903739532228431,0,1251848379845964413426232560026008,193365.0,,,,
22845065,2021-12-22 22:50:21,SWAP,0x1c6be66a7edbcd42d84aa3706929bf33b2410cf79b17cce577b9f953291567d4,52,211,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc57aa4e37d9e5bc0a063ff7d4eb1eb12d433fc7a,-15000000,3747199605538753,1903739532228431,0,1252004249539495442882829825119217,193368.0,,,,
22845154,2021-12-22 22:53:23,SWAP,0xd08b3b6ddd1cb2ad07b5a958ba7a13ebb595bbd869edb3309c2473e2f7bbba6a,34,154,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,55334386,-13804827744509508,1903739532228431,0,1251429732323506786825884048754227,193358.0,,,,
22845187,2021-12-22 22:54:33,SWAP,0x42d7967a036137ded86c7426e2841113813eb69b1517f4d13e7a8a39857fec86,34,191,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-25913744,6469854632359877,1903739532228431,0,1251698854431986315058802249396504,193363.0,,,,
22845238,2021-12-22 22:56:15,SWAP,0xab3097ca206602a335b9d16fb906e87baf77d5703cd73014a6e0f70b8d140fa9,37,187,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-53635669,13400000000000000,1903739532228431,0,1252256245047161590652688750047711,193372.0,,,,
22845260,2021-12-22 22:57:29,SWAP,0xd6c82846064178d0186259f3e564b533a9907d9d3fb66429b7a43fba5dd13b8e,64,318,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,20000000,-4993073590448875,1903739532228431,0,1252048447688766294437998887256999,193368.0,,,,
22845273,2021-12-22 22:58:21,SWAP,0x4bf1f0e7bd8a0be8287d416e8f948c3f588d13f96a60efd1d5230e5de9db4bae,11,30,,0x1111111254fb6c44bac0bed2854e76f90643097d,0xc590175e458b83680867afd273527ff58f74c02b,-19887602,4969977680813259,1903739532228431,0,1252255180443760017700473137328341,193372.0,,,,
22845278,2021-12-22 22:58:41,SWAP,0xe273da2ad0d07fc57be3c880b4fc64b63149cfc7f04a75d0e93414860f6e8ad2,30,94,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-19843187,4960514251410669,1903739532228431,0,1252461519554967444127468724738871,193375.0,,,,
22845382,2021-12-22 23:03:23,SWAP,0x195e58c1fc8fee4ea3190c2049434706e71c48c6912bc172f6f4b993ea5b95ee,77,298,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-118184685,29578383700527490,1903739532228431,0,1253691871307708292045574201373959,193395.0,,,,
22845383,2021-12-22 23:03:25,SWAP,0x399fca4a92d97620fe0dd9b24b74b064cfeaf59775c1873acb7e2ecfc0d79d55,126,411,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,40990004,-10254992164153749,1903739532228431,0,1253265088036147490059736943960072,193388.0,,,,
22845582,2021-12-22 23:10:15,SWAP,0x6081504345823ab5e5def08f1d5376167bae369dc7a223df578759871286eade,9,42,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-55823453,13981768533296184,1903739532228431,0,1253846678078237957989125479429895,193397.0,,,,
22845592,2021-12-22 23:10:35,SWAP,0x3af8444d58658e4c2cfe3ed62212ce7eeba0df4b8c811aec965bf59c783fdfbb,43,241,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,16112577,-4032917583737869,1903739532228431,0,1253678839650594969543719737942303,193394.0,,,,
22845668,2021-12-22 23:13:11,MINT,0x35a3cfcc2f3bf96657c30d2e306634107a0761a5c1b3a56f29173cdcbf92a871,96,529,531.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,11098380922,2518954782137970186,18320610790450379,16416871258221948,1253678839650594969543719737942303,193394.0,233.0,193200.0,193610.0,16416871258221948
22845676,2021-12-22 23:13:27,SWAP,0x6697080015dd732be0b875521bd15d57d51f455bd9ef2a9ee8601abd79b7f955,2,134,,0x11431a89893025d2a48dca4eddc396f8c8117187,0x11431a89893025d2a48dca4eddc396f8c8117187,-552050153,138361826327149810,18320610790450379,0,1254276891337337750036990018697776,193404.0,,,,
22845678,2021-12-22 23:13:31,SWAP,0xf3d5cbe0c527b7799a4d95171bd92d2007a4a8c36ca6b5c3889d3fda2a56fda3,6,55,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-19943285,5000910283795884,18320610790450379,0,1254298507146480091347424124322414,193404.0,,,,
22845685,2021-12-22 23:13:45,SWAP,0xcc0dfd7552b486dfc3b39ea991c24e520644dae13720600f36808d85260eeb13,39,311,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-214473802,53791616346383968,18320610790450379,0,1254531014679392461701556468403237,193408.0,,,,
22845756,2021-12-22 23:16:11,SWAP,0x9f2730dcc0d4834a2208b2a40b324eabc40eb08905ccc814dd6a3e3e433a2b67,7,49,,0x11431a89893025d2a48dca4eddc396f8c8117187,0x11431a89893025d2a48dca4eddc396f8c8117187,100000000,-25058145143038736,18320610790450379,0,1254422649799072339397576961044348,193406.0,,,,
22845772,2021-12-22 23:16:47,SWAP,0xfabcbe857cd2369ff50f8f5d690a9da589480578cf39178de7e02ed8caeab4da,55,386,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x104d86705c46e9422b803af522b43809f1c8e4e9,25295824,-6337978258515663,18320610790450379,0,1254395240976450590514502327275579,193406.0,,,,
22845773,2021-12-22 23:16:49,SWAP,0x1d6890532be3fb812a73348eb688afa50d11292837c72d529f4af23dd74e5561,46,366,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4000000,-1002191966497357,18320610790450379,0,1254390906960030486713970759234595,193406.0,,,,
22845822,2021-12-22 23:18:27,SWAP,0x237198c33a50b03dace7e79dc580b7143a5d99b1c436b3fd3a50a1d1a64f76b1,91,193,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-240280086,60274247794483580,18320610790450379,0,1254651434856470734402705220343187,193410.0,,,,
22845824,2021-12-22 23:18:35,SWAP,0xc93f8bcf9f71860a40526152e2e367b24f7248fdc6b4f3c7f5d0374e6514181e,80,423,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-82907824,20803233920111063,18320610790450379,0,1254741354232832607075036918602976,193411.0,,,,
22845859,2021-12-22 23:19:45,SWAP,0x874cbe172a24526d9ae6e60489bc6e3a19fe28449724495af42911a255c75aeb,18,131,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-279127556,70060619828774074,18320610790450379,0,1255044182498222605744118018613281,193416.0,,,,
22845903,2021-12-22 23:21:17,SWAP,0xb915e04e7f2f8acfd770802623d8e8312335aec0d4a7339be46b6773c7138322,137,360,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,-257358,64612241611683,18320610790450379,0,1255044461776554685093374758109504,193416.0,,,,
22845905,2021-12-22 23:21:21,SWAP,0x34f0ddc9aef419eb78caf6e25ccd37f7ef15708825e6d505fd776dc4b358056f,15,113,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-171128143,42969664298451334,18320610790450379,0,1255230192775448108158998509321000,193419.0,,,,
22845932,2021-12-22 23:22:15,SWAP,0xaa6252c02d520005c299b376d602950a0d77584886f1b63f3a0556dc53b6b55a,2,34,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-390345404,98061940963500384,18320610790450379,0,1255654053248782902773747151456515,193426.0,,,,
22845971,2021-12-22 23:23:37,SWAP,0x95d15b5ab8b9b6fe2049654bb599cc82032186eef0089757f1d47d9a6b7a40b1,37,266,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,51022996,-12808858547479140,18320610790450379,0,1255598660863767503752228487763730,193425.0,,,,
22845979,2021-12-22 23:23:53,SWAP,0x4f78fdd66fb915feda2ce7f37e7e164f7af55f2269f262ee73392beb83ef1bd1,4,36,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,150000000,-37649590581513549,18320610790450379,0,1255435843809505180105590871067162,193422.0,,,,
22845983,2021-12-22 23:24:01,SWAP,0xee1c608c2cd75ce0323c21e0cb61d7218ad9815850a1bb4a556d996f1334f7f2,1,113,,0x11431a89893025d2a48dca4eddc396f8c8117187,0x11431a89893025d2a48dca4eddc396f8c8117187,-497847771,125121140985575803,18320610790450379,0,1255976664290124419230105847625662,193431.0,,,,
22845986,2021-12-22 23:24:07,SWAP,0x731c6915d213471be7e907120ba8b6d58213ea499edbadc2c83e658553f0d578,63,232,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,130000000,-32649858122606090,18320610790450379,0,1255835468764768142757395393500754,193429.0,,,,
22846000,2021-12-22 23:24:35,SWAP,0x0a5e8010e5c0d9a9133530630d8518b09cdb350acbd570b984ff6ba518fb6fae,0,4,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,174791380,-43887767650749781,18320610790450379,0,1255645674481837666426493851719341,193426.0,,,,
22846018,2021-12-22 23:25:21,SWAP,0x136f15a22b798e210be33eb50b719848c6496f32c1e5675c0356501b72693c41,105,459,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x643328fb9032ee56b011d6871e49e3ee0105e38a,21495997,-5396440112560277,18320610790450379,0,1255622337375934009486794372193795,193425.0,,,,
22846021,2021-12-22 23:25:33,SWAP,0xdb5980ea8edf49591d734dc52bd04b04c5479cf1c1c3b2b66c2daa52951ca4ac,13,100,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,69650035,-17483842176195783,18320610790450379,0,1255546727850402719290946290316246,193424.0,,,,
22846022,2021-12-22 23:25:37,SWAP,0xc798cbb31951c28a0490467e80ba3ba6b007cf6ca45fd0fe0e4ef33ef7a364db,20,99,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,69990803,-17567262286958315,18320610790450379,0,1255470757571500919367783777338338,193423.0,,,,
22846034,2021-12-22 23:26:25,SWAP,0x0c87f1dcb676da186fc84620f3431bbd8c92c34ba949117fd013d560ed551707,196,426,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x49a809dcdde78d4bc5007943bc6321f9d8391dd8,-213255633,53586064677304519,18320610790450379,0,1255702376633035967081610257840797,193427.0,,,,
22846054,2021-12-22 23:27:45,SWAP,0x0c068c345bf992a90f5e73b1ae8d9a1edfacc3c416014e1352247c44f4230c90,25,133,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,200000000,-50205576849416516,18320610790450379,0,1255485260749332933912564671391306,193423.0,,,,
22846054,2021-12-22 23:27:45,SWAP,0x8ed8ea4edcbb90a4c412d02acd6e1a9fc14aaa22a2e1d03065d5c0211d1732e0,62,375,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,211332536,-53031497670009095,18320610790450379,0,1255255924065974953859593196907845,193420.0,,,,
22846059,2021-12-22 23:28:05,SWAP,0x68e3ca2757e64cd13614b3a5a7193bb67bc45ea69f50e70787a726fa7559466a,13,81,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,875523365,-219496396322741511,18320610790450379,0,1254306703739313234046711556390796,193404.0,,,,
22846101,2021-12-22 23:30:13,SWAP,0x80017f182e9209ef03da48bb29a07ea00444e701a45bb5a983bd65a9dcb6e344,12,73,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,210050250,-52610876260157869,18320610790450379,0,1254079186048880645031919080883088,193401.0,,,,
22846123,2021-12-22 23:30:57,SWAP,0xe41967f19d4addd8bc7b574070f0d306a222c3fb996b86efe7a0b6b82f5fbaab,23,110,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x61001ea449d2e8dba71f6f2e53458605c04aecc6,-800000000,200677288021596563,18320610790450379,0,1254946588523812654443992672397359,193415.0,,,,
22846148,2021-12-22 23:32:33,SWAP,0x8a84e5f2ea44f2f34f7166a7802724d9fa6720394f513bdd38d1008ca44451aa,74,510,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,125889152,-31565682160647756,18320610790450379,0,1254810081557712975882701100404142,193412.0,,,,
22846149,2021-12-22 23:32:35,SWAP,0xde9a2f96c1544da60d85157255e6808b1c188775a5193d3a88e4f8356c7d1bbe,154,546,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,106588107,-26720733718114222,18320610790450379,0,1254694526751285744701022923017495,193411.0,,,,
22846170,2021-12-22 23:33:17,SWAP,0x7d57b6ebac9238392f02e1b9ed33daed40640d80fe75e40762936416a3abcaa8,129,640,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-334672161,84000000000000000,18320610790450379,0,1255057606243801347772623303770222,193416.0,,,,
22846234,2021-12-22 23:35:29,SWAP,0x9e0320567c79cc552121ec637f5213cb6fb98c4772b2751fb05f9b15388ee03a,5,40,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,100000000,-25079185048334064,18320610790450379,0,1254949150375628522876881902037543,193415.0,,,,
22846264,2021-12-22 23:36:29,SWAP,0x90fbc8853e4077a837285edd3eda5c0c05db203f8138fff0bf7743e6007b0269,17,93,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,199495651,-50018936947949752,18320610790450379,0,1254732841623118559038132843872225,193411.0,,,,
22846302,2021-12-22 23:37:49,SWAP,0xefcca6064f6de6207cfc77be76d0d8cd8c9d632342507445426fddb58bb848f5,3,24,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-155398097,39000000000000000,18320610790450379,0,1254901414244643660464233020650276,193414.0,,,,
22846304,2021-12-22 23:37:53,SWAP,0x7fe2409bd5e3614eda0414abdbae011ef3a8d1c19d44f0a6b85fb9c79ca09201,20,118,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,48784275,-12232194794649702,18320610790450379,0,1254848515663467436454884979922983,193413.0,,,,
22846312,2021-12-22 23:38:09,SWAP,0x0b316e91623b22c4d32471d08a2a5ca58cd217faead10d6de8ce2a177fb001e6,27,99,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,49577407,-12430008773535163,18320610790450379,0,1254794761628384899462146155696056,193412.0,,,,
22846322,2021-12-22 23:38:29,SWAP,0x437b31d42db3f8aec830d7c34afd6d820f575064e7c612fe5ee4fa1e25a657a8,11,53,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-159366387,40000000000000000,18320610790450379,0,1254967656624820900924813003673545,193415.0,,,,
22846349,2021-12-22 23:39:27,SWAP,0xd24cb8997ecdf2e2886fc3bc801e38f8f96adfce344d6c10442f66f3e6949e97,28,147,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,263281111,-66009979832533921,18320610790450379,0,1254682194012817737323114342575168,193410.0,,,,
22846359,2021-12-22 23:39:47,MINT,0x0c61d1f0f0d2ee4f7c6dc3d4e7075757f0f54b13641dd117cc30433fd424697f,40,233,235.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,500000000,52069469487564,18320610790450379,0,1254682194012817737323114342575168,193410.0,246.0,193410.0,195680.0,73828303838072
22846382,2021-12-22 23:40:33,SWAP,0x3dc1b1f8455f7bea742850187231aa72c4a82628f48fbb6428aa2fb7d9dcf8dd,11,59,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-125836595,31577628923188017,18394439094288451,0,1254818136543305652325464679260670,193413.0,,,,
22846382,2021-12-22 23:40:33,SWAP,0xb4f5ec6a0c2e4685ab1d3460eb068007d7712bcd638fdfc972f68000cfd31495,29,135,,0x2ec255797fef7669fa243509b7a599121148ffba,0x2ec255797fef7669fa243509b7a599121148ffba,-201235443,50512555352481057,18394439094288451,0,1255035594434546648355470261473474,193416.0,,,,
22846394,2021-12-22 23:40:57,SWAP,0x337239f0a086f47358d41f6ccba9a2e42065760dad4720724647ce7cb442d670,223,498,,0x11431a89893025d2a48dca4eddc396f8c8117187,0x11431a89893025d2a48dca4eddc396f8c8117187,-119084853,29900000000000000,18394439094288451,0,1255164314728001103713424581574392,193418.0,,,,
22846410,2021-12-22 23:41:33,SWAP,0x51670c8774685fa33e2d5bb1754c4ddc9fe9a6f9a28168f170a48b166f51fab5,33,188,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1adc23820d69c9ce3517c01b0a2fb09fe1f79d0d,-10000000,2511093832346587,18394439094288451,0,1255175125053586097876315870071005,193418.0,,,,
